# Data file generated by gp_save.m
# 
0	0.0002678003108592811	0.0001867021339945017	0.0001546658249301756	0.0002299047948986089	0.000174158129455575	0.0001464582712266117	0.0001290802993447965	0.0001262746487638144	0.0001262559684729553	0.0001261585330017862
5.859375	0.0005347869175660713	0.0003732522972639341	0.0003092773903877604	0.0004597012339090862	0.0003482530564424588	0.0002928625327421435	0.0002581154082610007	0.0002525062305421847	0.000252469059676319	0.0002522745234193862
11.71875	0.0005323485740374664	0.0003727974349346625	0.0003091148133266631	0.0004593766658774643	0.0003480635865813959	0.000292700628471059	0.0002579799187306254	0.0002523770960897121	0.0002523404917862068	0.000252146956457122
17.578125	0.0005282938968351658	0.0003720428378800985	0.0003088445334127214	0.0004588373968432601	0.0003477482715710035	0.0002924312121738032	0.0002577543822942295	0.0002521621004193901	0.0002521264317622858	0.0002519345541965194
23.4375	0.0005226367256867455	0.0003709937916628071	0.0003084676104535183	0.0004580859858336809	0.0003473078469865781	0.0002920549477395598	0.0002574392422469017	0.0002518616096165321	0.0002518272327304544	0.000251637654013617
29.296875	0.0005153964314975614	0.0003696577453618005	0.000307985601136783	0.0004571260992244504	0.0003467434088254237	0.0002915728193565638	0.0002570351669814319	0.0002514761826798285	0.0002514434355036849	0.0002512567745257909
35.15625	0.0005065979161974033	0.0003680443576763027	0.0003074006294337659	0.0004559625915253938	0.0003460564780966678	0.0002909861849183139	0.0002565430966732036	0.0002510066169709921	0.000250975813997745	0.0002507926608725156
41.015625	0.0004962716196102117	0.0003661655515586705	0.000306715473469561	0.0004546016050075595	0.0003452490815644797	0.0002902968427681549	0.000255964301731369	0.0002504540051714148	0.0002504254321565826	0.0002502463414828454
46.875	0.0004844535397141909	0.0003640355737403584	0.000305933666124961	0.0004530506849530773	0.0003443238468976507	0.0002895071103236583	0.0002553004518225388	0.0002498198026232346	0.0002497937112740766	0.0002496191952281672
52.734375	0.0004711852754846577	0.0003616710545436519	0.0003050596060297605	0.000451318906553684	0.0003432841100665745	0.0002886199127780455	0.000254553693991586	0.0002491059036673183	0.0002490825063360938	0.000248913027598922
58.59375	0.0004565141055585048	0.0003590910623160219	0.0003040986750084949	0.0004494170087095958	0.0003421340324027685	0.0002876388797199316	0.0002537267381128143	0.0002483147253165986	0.0002482941897348255	0.0002481301542748979
64.453125	0.0004404931219129277	0.0003563171456846892	0.0003030573574520012	0.0004473575291901823	0.000340878724294798	0.0002865684471437392	0.000252822947602284	0.0002474492963183158	0.0002474317404245839	0.0002472734901789531
70.3125	0.0004231814467210497	0.0003533733556212144	0.0003019433565209476	0.0004451549348192471	0.0003395243720371578	0.0002854139619408473	0.0002518464330078138	0.0002465133493623088	0.0002464988362938515	0.0002463466418127094
76.171875	0.0004046445743693809	0.0003502862380645887	0.0003007657015544277	0.0004428257395555954	0.0003380783638770698	0.0002841817855672752	0.0002508021457676226	0.0002455114138846166	0.0002454999472223455	0.0002453540003697669
82.03125	0.0003849549024087524	0.0003470847866388647	0.0002995348405781427	0.0004403886025784605	0.0003365494108225569	0.0002828793931813761	0.0002496959690938367	0.0002444489065978961	0.0002444404259757104	0.0002443008328088341
87.890625	0.0003641925503652908	0.0003438003439162549	0.0002982627114111274	0.0004378643977945326	0.0003349476572926674	0.0002815154641422414	0.000248534802598294	0.0002433322165567161	0.0002433265937681358	0.0002431933677494632
93.75	0.0003424466234856938	0.0003404664388612358	0.0002969627845956747	0.0004352762456118869	0.0003332847762220666	0.0002800999593689082	0.0002473266369438907	0.000242168781243929	0.0002421658170018915	0.0002420388727339082
99.609375	0.0003198171772333733	0.0003371185477376805	0.000295650071271601	0.000432649497447876	0.0003315740428003548	0.0002786441807015269	0.0002460806144888137	0.0002409671498561263	0.0002409665713840682	0.0002408457190911719
105.46875	0.0002964183107681385	0.000333793766110867	0.0002943410892439238	0.0004300116633451212	0.0003298303806641392	0.0002771608071059163	0.0002448070716138815	0.0002397370296894727	0.0002397384893423759	0.000239623430360699
111.328125	0.0002723831275883148	0.0003305303809103398	0.0002930537809231289	0.0004273922733742491	0.0003280703741116503	0.0002756639023601223	0.0002435175582126696	0.00023848931130712	0.0002384923864382231	0.0002383827100075689
117.1875	0.0002478718752569199	0.0003273673341328306	0.0002918073776261143	0.000424822664331829	0.0003263122398329913	0.0002741688888039542	0.0002422248297172293	0.0002372360680393218	0.0002372402623394553	0.0002371354440204406
