# Data file generated by gp_save.m
# 
0	0.0002673856316435837	0.000327986602671454	0.0002078177382086884	0.0003466625546162818	0.0002632949760127546	0.0002614271378648668	0.0002854255990043901	0.0003712444384113257	0.0002655459384589351	0.0002256749031723748	0.0002329248533534243
5.859375	0.0005348462711296445	0.0006560388684377326	0.0004156444015336832	0.0006932640523637445	0.0005264769052577775	0.0005226759058606125	0.000570945900189129	0.0007425684804711763	0.0005311046297393647	0.0004513170337821729	0.0004657669574365751
11.71875	0.0005350707722435519	0.0006562353458021704	0.0004156710163974228	0.0006930810103544481	0.0005261382328173019	0.0005221416898587932	0.0005712295052393336	0.0007428067464708218	0.0005311426247397082	0.0004512186486309546	0.0004655188501202675
17.578125	0.0005354432035879223	0.0006565611085910045	0.000415714846102879	0.000692776384746768	0.0005255753541394678	0.0005212543275651323	0.0005717005127586575	0.000743202048020158	0.0005312050800840798	0.0004510544585318027	0.0004651058196150013
23.4375	0.0005359609740659056	0.0006570136317017353	0.000415775120862792	0.0006923508969279747	0.0005247906873435912	0.0005200183815139348	0.0005723564356207252	0.0007437517004841264	0.0005312907211216083	0.0004508241761550927	0.0004645286349996893
29.296875	0.0005366204853866621	0.0006575894279655436	0.0004158508082053867	0.0006918056651250416	0.0005237877263143132	0.0005184403689750027	0.0005731938201770893	0.0007444520011401692	0.0005313978225825976	0.000450527468516062	0.0004637884651345702
35.15625	0.0005374171610819837	0.0006582840954794583	0.0004159406572786154	0.0006911423097329549	0.0005225711455879546	0.0005165288864754728	0.0005742082743253933	0.0007452982842142214	0.0005315242668278991	0.0004501640248373246	0.0004628869686065434
41.015625	0.0005383454834886656	0.000659092377547891	0.0004160432544926879	0.0006903630845089784	0.0005211469299947215	0.0005142947624121781	0.0005753945032265733	0.0007462849906005287	0.0005316676173243212	0.0004497336417763361	0.0004618264062093442
46.875	0.0005393990384552243	0.0006600082345546872	0.0004161570895163374	0.000689471030455645	0.0005195225251071744	0.0005117512320380087	0.0005767463523958862	0.0007474057514898814	0.0005318252062849853	0.0004492363244925457	0.000460609773559958
52.734375	0.0005405705674801643	0.0006610249269433161	0.0004162806304299124	0.0006884701485044766	0.0005177070036255485	0.0005089141277269316	0.000578256857834179	0.0007486534849641992	0.0005319942351793868	0.0004486724016824652	0.000459240950890979
58.59375	0.0005418520269390073	0.0006621351083439398	0.0004164124066305381	0.0006873655864026878	0.0005157112418912653	0.0005058020759867736	0.0005799183028092202	0.0007500205044523314	0.0005321718865851043	0.0004480426523603647	0.0004577248664801775
64.453125	0.0005432346540088145	0.0006633309277524678	0.0004165510978826213	0.0006861638345006303	0.0005135480997647213	0.000502436691198068	0.0005817222808422297	0.0007514986377830841	0.0005323554456221418	0.0004473484418077494	0.0004560676695813019
